click_interval_ms,fixed_coordination_ratio,ip_session_count,request_frequency_per_min,mouse_movement_pixesl,tickets_per_person,captcha_bypass_attempts,user_agent_anomaly,api_call_ratio,click_sequence_entropy,session_duration_sec,page_refresh_rate,cart_abandonment_rate,success_rate,keyboard_interval_ms,is_bot
412.8465,0.4,1.0,7.0503,1549.298,3.0,1.0,0.0,0.1963,2.0965,472.6469,1.0,0.3072,0.5942,373.292,0
805.7453,0.4,2.0,4.8749,346.1798,3.0,2.0,0.0,0.0447,2.8993,406.6561,5.0,0.5741,0.4854,520.6267,0
712.1653,0.0,2.0,11.4173,1794.9204,1.0,0.0,0.0,0.0202,2.3564,455.9776,1.0,0.6,0.5515,189.7095,0
106.7064,0.4,3.0,1.7639,1365.3589,4.0,0.0,0.0,0.2235,3.5602,319.561,0.0,0.2571,0.4525,226.6232,0
1418.2929,0.0,2.1077,7.8845,2303.8162,1.4852,0.0,0.0,0.0448,5.1494,54.721,1.2283,0.4785,0.3332,509.3871,0
778.8581,0.4,1.0,3.0753,2581.1134,1.0,1.0,0.0,0.2443,3.5836,441.815,0.0,0.3263,0.2562,412.0355,0
531.5309,0.4,5.0,8.5614,1217.864,4.0,1.0,1.0,0.1304,2.3414,720.9525,2.0,0.5422,0.353,234.6196,0
505.5266,0.4,3.0,12.0281,3236.9971,2.0,0.0,0.0,0.068,4.3721,259.5085,2.0,0.2762,0.4512,388.1625,0
813.4436,0.4,4.0,8.6423,2128.4793,4.0,1.0,0.0,0.0845,4.8,30.0,0.0,0.5005,0.442,217.2807,0
481.9717,0.6218,0.7289,4.4464,332.9492,0.5616,2.3713,1.1537,0.1876,2.875,165.2441,0.7259,1.1763,0.5131,463.4989,0
270.3834,0.7679,0.0,2.4648,3804.2548,6.8822,0.0,0.3778,0.1826,3.8922,145.7093,0.0,0.3137,0.0976,134.2333,0
735.3921,0.0,2.0,4.5693,3520.1261,3.0,0.0,0.0,0.0165,2.409,268.5948,1.0,0.3833,0.3414,152.2423,1
955.5513,0.2343,5.9713,4.2422,2006.7076,5.8239,1.621,0.0,0.4026,1.4622,191.0799,1.9984,0.2499,0.3329,653.3057,0
1089.868,0.4259,1.7389,1.658,2701.607,4.2674,0.0,0.0,0.2628,2.9872,418.503,0.0,0.039,0.1779,301.8024,0
749.8889,0.0,0.0,16.4162,403.8274,0.6188,1.7227,0.0,0.0956,4.3427,379.981,1.9275,0.4989,0.3343,178.8314,0
532.3348,0.0,0.0,6.6913,1900.2095,0.0,1.0,0.0,0.1627,2.8131,451.0686,2.0,0.2019,0.4696,138.3729,0
274.3682,0.4,3.0,8.1012,274.5961,2.0,0.0,0.0,0.1365,3.4408,469.4425,2.0,0.2207,0.2265,181.6067,0
581.8875,0.669,5.7974,13.8275,118.2195,2.3139,0.7404,0.0,0.0636,1.6085,319.7088,1.0836,0.1999,0.6018,423.3149,0
145.6814,0.0,1.0,13.5252,200.0,2.0,0.0,0.0,0.0697,1.8066,717.0939,2.0,0.3514,0.626,237.5541,0
327.7115,0.0,2.0,12.0489,1119.8176,4.0,1.0,0.0,0.0554,1.9412,559.6392,1.0,0.3024,0.4938,241.9013,0
1020.254,0.5304,1.2736,7.7591,3661.7664,0.5616,1.353,0.0,0.0655,3.4198,222.0702,0.0,0.1135,0.3926,110.222,0
496.9893,0.0,2.0,16.6366,389.9224,1.0,0.0,0.0,0.0652,2.2535,699.5645,3.0,0.1947,0.3247,367.2389,0
416.816,0.4,2.0,8.1013,955.6227,1.0,0.0,0.0,0.1464,1.7533,354.9784,1.0,0.4842,0.5609,431.6415,0
479.0479,0.0,0.8655,22.7194,2185.3853,0.0,0.0,0.0,0.0656,6.7707,1174.3227,0.6121,0.1309,0.1099,198.5328,0
80.0,0.4,1.0,3.4204,200.0,2.0,0.0,0.0,0.0781,4.0118,264.5875,2.0,0.4922,0.2315,55.2685,0
382.617,0.4,2.0,7.6272,687.6447,3.0,2.0,0.0,0.0522,2.1575,338.3602,0.0,0.2124,0.1152,293.4173,0
219.1978,0.0,6.9142,2.3819,809.2792,0.0,0.0,0.0,0.0734,2.1692,210.5709,1.7892,0.6924,0.1985,199.3956,0
630.5608,0.4,3.0,7.4568,1673.0601,2.0,0.0,0.0,0.2293,2.0566,326.337,0.0,0.1988,0.3351,209.7933,0
888.0685,0.4,3.0,12.8742,1913.4532,2.0,1.0,0.0,0.1541,2.9951,807.0971,2.0,0.2199,0.2458,214.4736,0
462.8222,0.4,4.0,18.5132,200.0,4.0,0.0,0.0,0.1819,3.6278,548.0481,3.0,0.3101,0.2383,245.1602,0
203.7644,0.3516,3.6717,12.6368,6373.1623,3.0285,0.0,0.0,0.0903,1.9257,255.3585,0.0,0.3374,0.5441,117.1026,0
1472.7694,0.7191,4.6492,7.2162,2876.1853,0.0,0.0,0.0,0.0802,1.5707,230.4507,0.6916,0.1478,0.497,89.2604,1
80.0,0.0,2.0,13.1746,1967.722,3.0,0.0,0.0,0.1432,2.503,252.3517,0.0,0.2326,0.5888,223.905,0
616.985,0.4,3.0,3.5927,966.8132,3.0,2.0,0.0,0.0369,4.1107,751.598,2.0,0.167,0.202,333.1695,0
1044.8264,0.4,3.0,1.617,3088.6676,1.0,3.0,1.0,0.1141,2.3817,520.2173,2.0,0.5497,0.4461,205.9917,0
654.1485,0.0,0.0,2.6815,4208.1038,0.0,1.0,0.0,0.0866,2.5366,618.9506,1.0,0.1881,0.0971,462.3687,0
840.6185,0.0,5.0,3.3185,4041.2004,2.0,0.0,0.0,0.0583,2.8523,108.2771,2.0,0.161,0.4072,207.1188,0
366.2129,0.4,0.0,7.3576,1616.8463,1.0,1.0,0.0,0.1193,1.17,302.7256,2.0,0.5233,0.3746,116.147,0
193.4929,0.0,4.0,4.393,225.92,4.0,1.0,0.0,0.0499,2.8699,474.3492,3.0,0.1424,0.4052,333.2338,1
703.9035,0.4,2.0,8.9755,1743.2305,2.0,3.0,0.0,0.2202,1.9612,619.416,0.0,0.4284,0.2901,170.2821,0
80.0,0.0,4.0,3.3705,3010.1003,2.0,1.0,0.0,0.0241,4.1398,462.942,1.0,0.5244,0.1717,333.2532,0
130.3783,0.5654,1.5122,10.9596,361.9827,2.6797,0.8384,0.0,0.0419,1.6541,217.983,1.7229,0.9813,1.0192,102.1115,0
482.5214,0.4,2.0,10.2239,1950.25,4.0,1.0,0.0,0.1339,3.2674,393.2292,2.0,0.3312,0.639,134.1721,0
529.3925,0.0,3.0,10.5736,1816.7544,3.0,0.0,0.0,0.178,3.8812,347.9898,1.0,0.3263,0.3676,125.0588,0
626.3561,0.4,3.0,19.1666,1707.0387,1.0,3.0,0.0,0.0978,2.9747,374.6158,0.0,0.2352,0.237,338.3764,1
484.5717,0.4,1.0,8.3221,883.5096,4.0,1.0,0.0,0.1429,3.8125,645.9625,2.0,0.2829,0.4661,116.1155,0
393.8518,0.2192,5.0999,17.5813,1031.8147,0.0,0.4959,0.0,0.1756,1.7858,362.1231,2.5658,0.8288,0.2352,74.469,0
787.0654,0.4,4.0,7.1524,3523.6292,1.0,0.0,0.0,0.1595,1.4192,443.7917,1.0,0.4874,0.2935,105.5646,0
91.9969,0.0,0.3684,18.8661,2575.4926,2.6126,5.6372,0.0,0.3785,3.2218,349.0638,1.9636,0.4218,0.1659,515.4919,0
766.8465,0.4,4.0,8.184,1318.4801,5.0,1.0,0.0,0.1673,2.3006,84.1109,1.0,0.2733,0.0898,482.5529,0
473.937,0.7554,6.6881,9.5129,1077.9754,2.11,0.9389,1.8447,0.0152,1.3877,239.0276,1.7676,0.6688,0.3808,204.1452,0
950.6964,0.0,4.0,13.8863,1276.4885,0.0,1.0,0.0,0.0494,2.6974,310.6826,0.0,0.4593,0.3419,95.3962,0
133.5849,0.0,5.3725,9.965,430.3134,4.2778,0.0,0.0,0.0882,3.8777,265.195,1.5816,0.6296,0.3078,444.255,0
853.0412,0.3277,3.4844,14.9688,1339.7384,3.7481,0.8701,0.0,0.0551,2.8273,535.5783,2.4649,0.1919,0.4166,45.0851,0
541.4199,0.4,2.0,6.8854,1277.0329,4.0,0.0,0.0,0.1376,2.3118,325.8618,2.0,0.2938,0.5878,84.634,0
731.5436,0.793,1.6039,5.6459,1071.2667,0.0,0.0,0.0,0.0424,3.6474,130.839,3.1095,0.551,0.2049,538.8359,0
960.6524,0.4,2.0,2.5439,562.1496,4.0,1.0,0.0,0.073,2.4667,152.9517,2.0,0.3377,0.1916,119.3414,0
1156.514,0.4003,4.1267,19.9306,143.1754,2.6551,0.0,0.0,0.1269,2.5768,11.9808,1.5527,0.4417,0.5504,107.3654,1
248.7098,0.0,7.6724,13.8274,243.261,1.5276,1.9445,0.0,0.2955,7.2458,627.3553,1.1786,0.6342,0.5995,172.6637,0
1180.7195,0.4,2.0,1.0,1839.7067,2.0,0.0,0.0,0.028,3.2303,439.9507,0.0,0.4105,0.4907,143.4047,0
705.9621,0.0,1.1297,16.5923,2999.9913,0.0,1.799,0.0,0.0905,6.83,873.3678,2.5002,0.2609,0.2834,331.0008,0
524.482,0.4,2.0,9.2229,3124.4511,0.0,0.0,0.0,0.0875,1.0,415.5293,1.0,0.2552,0.648,363.776,0
80.0,0.0,2.0,2.5191,1864.6505,2.0,1.0,0.0,0.1358,4.8,594.3075,2.0,0.1293,0.0642,154.7496,0
403.8801,0.4,3.0,3.4278,432.758,3.0,1.0,1.0,0.0569,4.8,679.6449,1.0,0.4552,0.4889,222.988,0
376.6238,0.4,1.0,16.1779,3385.3948,5.0,2.0,0.0,0.0525,3.7448,30.0,2.0,0.411,0.3604,226.0599,0
652.7854,0.4179,0.8315,7.4392,5467.9329,0.8847,0.0,0.0,0.0945,0.8165,159.4111,1.4743,0.7962,0.109,340.5409,0
386.1304,0.0,0.0,14.7487,62.871,1.4278,0.0,0.0,0.0716,4.7751,505.0655,0.9892,0.1611,1.1934,106.6328,0
650.7754,0.516,3.9907,7.8079,6648.5387,0.6066,1.4106,0.0,0.0917,5.7146,201.8128,1.5811,0.1646,0.1821,98.3844,0
653.1839,0.4079,0.3883,14.4828,610.3813,3.1929,0.0,0.0,0.0467,3.6414,272.2007,0.3524,0.2354,0.539,568.9828,0
301.7249,0.0,2.0,1.2503,3308.3314,4.0,2.0,0.0,0.0932,3.5894,667.0453,2.0,0.4732,0.2806,147.1537,0
134.7292,0.0,4.4708,8.8238,3411.8017,1.0505,0.0,0.0,0.0539,3.1155,294.4178,1.2328,1.136,0.7358,188.5749,0
315.8117,0.4,6.0,11.1831,1303.6699,3.0,1.0,0.0,0.205,2.9962,636.4262,1.0,0.2614,0.2761,236.2745,0
849.2963,0.4,2.0,10.2709,3739.9473,2.0,0.0,0.0,0.0273,1.1739,30.0,1.0,0.2687,0.4806,332.1317,0
783.0026,0.4,3.0,5.8653,3123.2332,0.0,2.0,0.0,0.0936,4.2041,30.0,2.0,0.4418,0.0847,250.0965,0
888.8301,0.4,2.0,6.3518,3234.9416,1.0,3.0,0.0,0.1219,2.7034,333.3255,2.0,0.4233,0.4241,254.5159,0
189.114,0.4,4.0,6.4249,1108.291,1.0,1.0,0.0,0.2065,1.6261,498.194,0.0,0.5071,0.1265,183.1237,0
80.0,0.0,3.0,14.5367,4266.0599,1.0,1.0,0.0,0.2639,3.1664,320.1737,1.0,0.6,0.6116,341.6273,0
284.1082,0.4,0.0,12.0924,3751.681,1.0,0.0,0.0,0.1577,2.3631,281.5883,1.0,0.3019,0.4073,30.0,0
530.4273,0.4,3.0,9.9375,1328.9567,4.0,1.0,0.0,0.0893,3.548,358.5724,0.0,0.3856,0.4834,350.2048,0
552.6922,0.4,1.0,1.4403,1089.2692,1.0,1.0,0.0,0.0555,1.0,30.0,2.0,0.1479,0.05,40.0402,0
146.6904,0.0,3.7268,9.2377,3186.4093,0.92,0.0,0.0,0.041,5.3251,1295.3278,0.0,0.6216,0.3437,51.855,0
133.4668,0.0,3.5918,6.5507,198.982,1.4602,0.0,0.0,0.0232,1.3664,112.7839,3.4584,0.2944,0.3554,473.1143,0
497.6015,0.4,6.0,1.5921,3530.6951,1.0,0.0,0.0,0.0118,4.0851,545.1815,1.0,0.1466,0.3522,232.185,0
928.2038,0.0,0.0,10.2142,1956.6493,4.0,0.0,1.0,0.1363,1.839,30.0,0.0,0.1518,0.3488,151.7618,0
881.0858,0.7926,4.7565,8.8726,3345.415,1.7078,1.8686,0.0,0.0838,2.6987,344.0858,3.9534,0.3612,0.4307,237.1356,0
386.5239,0.7628,2.1091,6.3869,278.0808,0.0,0.666,0.0,0.0229,5.4824,209.9785,1.4989,0.356,1.1865,613.3562,0
143.9672,0.4789,0.9827,13.7335,892.3591,1.4669,1.5765,0.3879,0.1388,2.7718,1120.7798,1.5521,0.1705,0.8236,257.6783,0
1001.1475,0.4,3.0,2.7439,1451.9239,1.0,0.0,0.0,0.0721,2.5491,658.9849,0.0,0.3722,0.2568,235.1344,0
450.8062,0.4,4.0,4.0814,200.0,2.0,1.0,0.0,0.0346,1.1521,678.3103,1.0,0.2549,0.6494,289.8833,0
1045.5338,0.1626,5.3736,14.0634,1311.5415,0.8561,2.2498,0.0,0.1148,4.6208,1158.8452,0.0,0.0789,0.3771,304.0224,0
998.5491,0.4298,1.2251,6.6665,4127.638,0.9965,3.1584,0.0,0.0793,3.7654,527.7487,0.0,0.5208,0.7366,82.7751,0
438.4,0.0,3.0,6.1911,2317.76,3.0,3.0,0.0,0.0538,4.14,552.9551,2.0,0.535,0.2592,145.7581,0
1023.2343,0.0,1.7706,12.055,4370.8673,3.1221,0.0,0.0,0.0102,5.7437,342.0834,0.0,0.2829,0.1991,157.7681,0
306.5198,0.283,1.4092,17.6392,1083.7993,1.7164,0.9072,0.0,0.0694,3.6439,412.8712,0.4462,0.8352,0.439,34.9484,0
350.1553,0.0,7.684,10.5725,4009.0051,1.8572,0.6813,0.0,0.4134,2.4934,906.824,3.9476,0.0841,0.8429,572.796,0
1217.241,0.1719,1.744,28.3135,5159.8594,2.2341,0.3278,0.0,0.0356,3.5182,68.053,1.5139,0.5178,0.6529,331.0674,0
602.8663,0.2866,0.4364,10.2251,2194.9555,5.0547,0.0,0.0,0.1396,1.8853,393.9816,3.0488,0.7431,0.3011,270.8074,0
675.1443,0.0,0.9443,20.57,1038.7105,2.3073,1.8434,0.0,0.1583,2.5574,22.5802,1.6369,0.5154,0.3121,460.0043,0
1243.6075,0.4953,0.0,18.1497,1544.3223,1.2083,1.1453,0.0,0.0444,6.6825,363.2909,0.0,0.737,0.2487,294.6341,0
1145.6481,0.0,1.2111,8.7058,2797.6883,3.5323,4.6951,0.0,0.0849,4.3938,87.514,0.0,0.6875,0.2599,134.0604,0
670.9975,0.0,2.0,8.3522,3582.7376,4.0,1.0,0.0,0.0489,3.8915,450.4192,2.0,0.5838,0.2565,393.5081,0
417.4758,0.4,4.0,4.5024,1348.6684,4.0,0.0,0.0,0.0249,2.7821,550.9331,2.0,0.3402,0.2344,186.9639,0
160.5041,0.4,1.0,15.48,3649.1459,2.0,0.0,0.0,0.1649,2.3059,282.6856,1.0,0.4075,0.5313,201.0506,0
559.7704,0.4,5.0,4.3763,662.2845,2.0,0.0,0.0,0.1292,2.8915,426.9939,1.0,0.3971,0.344,261.9057,0
447.0832,0.2291,2.6139,20.7723,3822.0393,0.8271,1.9251,0.0,0.0175,5.1473,844.926,1.5,1.1634,0.3253,424.3524,0
359.138,0.0,3.6631,14.2595,497.8949,1.5859,0.0,0.0,0.1002,8.1413,383.8164,0.0,0.3305,0.3881,369.1565,0
535.981,0.0,3.0,12.9054,771.7416,1.0,1.0,0.0,0.2409,3.8741,376.2753,0.0,0.2397,0.2894,324.8954,0
208.4638,0.3093,0.0,6.8456,2966.5213,8.3827,0.7421,1.1346,0.1077,1.9129,43.9865,1.5416,0.4572,0.1453,304.9932,0
431.0846,0.4,1.0,8.3847,776.1977,2.0,1.0,0.0,0.0524,3.7021,814.3074,0.0,0.1968,0.4179,347.8103,0
338.389,0.1459,1.9551,5.0904,361.3995,0.9158,1.1707,0.0,0.0645,4.2429,255.8194,0.5682,0.5019,0.4219,210.6884,0
834.1949,0.2605,1.9472,3.7864,1312.2022,0.6293,0.0,0.0,0.505,4.2828,32.9088,0.0,0.4505,0.6278,157.4378,0
894.6671,0.4,2.0,2.3122,2089.9714,4.0,1.0,0.0,0.078,3.1573,368.9165,2.0,0.6,0.5015,185.5117,0
127.917,0.4,0.0,3.6654,2720.7802,1.0,0.0,0.0,0.063,3.1826,391.6306,2.0,0.127,0.2299,431.5083,0
824.9333,0.4,3.0,12.5844,2175.1908,3.0,1.0,0.0,0.1501,1.0666,611.1283,2.0,0.4009,0.7,120.4452,0
475.897,0.564,1.0744,17.8468,80.2104,1.9641,0.0,0.0,0.0844,4.2165,74.1379,0.0,0.4144,0.3518,120.5905,0
520.3293,0.0,3.0,3.1246,2532.4959,1.0,0.0,0.0,0.153,1.7051,392.4485,1.0,0.5107,0.1457,362.4104,0
143.3734,0.0,3.0,8.7059,2056.4927,4.0,3.0,0.0,0.1885,3.2889,562.4925,0.0,0.4263,0.3328,281.2408,0
363.9049,0.0,1.6743,11.0196,6126.6261,4.728,0.3016,0.0,0.3251,3.0428,220.18,0.5382,0.5604,0.2311,106.2106,0
637.5049,0.0,0.0,8.0968,1627.7464,2.4683,0.0,0.0,0.1027,3.5607,415.2785,0.89,0.4275,0.4085,369.416,0
873.7742,0.2269,1.3234,10.8918,2682.4322,7.0555,0.0,0.0,0.1249,8.6618,372.562,0.0,0.2272,0.6664,404.7047,0
364.4032,0.0,1.0,3.6669,1957.6574,4.0,2.0,0.0,0.261,2.3357,315.2177,3.0,0.1543,0.203,261.6292,0
407.808,0.4,0.0,7.3056,1339.8864,5.0,1.0,0.0,0.0316,2.5702,455.9652,2.0,0.4489,0.247,160.3532,0
631.143,0.4,2.0,3.8079,2204.5472,2.0,2.0,0.0,0.2294,2.1284,429.5019,1.0,0.4107,0.3296,336.2222,0
362.4112,0.0,0.6077,8.1364,1358.4861,9.6066,2.2164,0.0,0.0739,4.5338,333.2662,1.8954,1.0675,0.2284,168.4063,0
52.0138,0.256,2.779,16.5632,3239.8832,0.0,1.3653,0.0,0.1509,6.3628,283.5078,0.7939,1.1418,0.1897,180.8608,0
441.6298,0.4,2.0,11.1157,2506.9342,1.0,2.0,0.0,0.0202,2.4819,734.3028,1.0,0.415,0.5657,152.8738,0
249.0,0.2819,1.9198,9.6005,1967.5081,1.8468,3.975,0.0,0.0552,1.2607,749.5201,0.644,0.3035,0.3739,394.0601,0
1217.5539,0.0,8.2514,9.7699,4236.9325,1.7422,5.2531,0.0,0.153,4.0361,640.2005,1.5543,0.1419,0.2198,272.2118,0
1092.1916,0.0433,2.0,12.473,2517.1344,5.0,0.0,0.0,0.1311,3.1976,539.8795,2.0,0.2894,0.2064,390.2268,0
544.9372,0.4,3.0,15.7668,877.6963,3.0,1.0,0.0,0.1421,3.2204,770.8571,2.0,0.1742,0.3135,364.7321,0
641.1939,0.0,6.0,10.1259,3258.811,2.0,0.0,0.0,0.1383,2.7185,301.8061,0.0,0.3708,0.3139,168.8402,0
560.1375,0.4,6.0,5.1272,399.6781,2.0,0.0,0.0,0.1044,3.0381,209.2276,2.0,0.4936,0.5183,77.9411,0
621.7173,0.0,3.0,10.6464,200.0,4.0,2.0,0.0,0.0596,1.3462,883.1959,1.0,0.3821,0.3103,513.9627,1
244.5434,0.4,2.0,5.1652,503.5214,1.0,0.0,0.0,0.026,3.6664,73.7018,2.0,0.4344,0.3829,195.3447,0
509.7955,0.0,1.073,9.4933,327.6876,1.2172,1.8444,0.0,0.0466,3.011,33.7798,1.4469,0.2046,0.223,216.9651,0
249.9053,0.4,1.0,7.6935,1513.3315,5.0,0.0,1.0,0.1108,1.5585,415.0651,1.0,0.4401,0.4645,285.2795,0
1062.8658,0.4,5.0,5.2079,2133.5199,1.0,0.0,0.0,0.0542,2.5849,534.9114,0.0,0.272,0.2673,30.0,0
705.5719,0.0,5.0,7.2871,3321.4775,1.0,0.0,0.0,0.0244,3.0632,435.9177,2.0,0.3857,0.2914,371.1263,0
1397.1219,0.4,0.0,8.4171,1587.2015,3.0,0.0,0.0,0.1122,4.8,490.6259,1.0,0.6,0.3287,428.2841,0
756.1798,0.3841,2.5915,1.1769,1485.2502,3.8834,0.0,0.0,0.1622,4.554,47.0456,3.7751,0.7066,0.1208,109.4821,0
380.053,0.0,3.0,5.3158,1544.3457,1.0,0.0,0.0,0.2117,3.4803,425.6451,1.0,0.1701,0.4929,434.0416,0
785.2128,0.0,3.0,11.1172,1880.0884,1.0,2.0,0.0,0.3,1.6923,480.2865,2.0,0.2573,0.6105,107.0177,1
312.9746,0.3302,2.9216,1.4053,1704.9265,1.6482,1.5139,0.0,0.0738,2.6918,881.1978,1.0665,0.1786,0.9234,72.5589,0
900.0662,0.0,3.589,4.1678,5574.3488,1.9646,0.0,0.0,0.0784,3.9698,228.5441,3.0183,0.2324,0.6146,235.698,0
550.2353,0.4,4.0,2.4914,2203.1712,1.0,0.0,1.0,0.0298,2.3391,365.6197,1.0,0.3164,0.269,308.9172,1
155.5534,0.4,3.0,7.7244,1302.4982,2.0,0.0,1.0,0.2409,3.2068,30.0,0.0,0.4062,0.3,203.5393,0
431.7826,0.4,4.0,8.8081,1027.1718,4.0,1.0,0.0,0.3,2.1734,394.5006,1.0,0.4115,0.2307,286.4493,0
588.6378,0.0,0.77,2.5249,935.7058,1.4036,1.9523,0.0,0.169,2.5288,81.3402,0.0,0.3578,0.8965,241.1505,0
987.2818,0.4964,3.511,13.1057,1354.3006,4.4076,0.0,0.0,0.0333,4.8475,322.6621,3.7695,0.823,0.1192,333.4487,0
660.503,0.4,3.0,12.3586,1155.445,1.0,2.0,0.0,0.063,2.0185,428.7071,2.0,0.5301,0.5673,563.4681,0
900.1151,0.4,0.0,7.5866,200.0,1.0,0.0,0.0,0.0306,3.5894,292.0671,0.0,0.3457,0.4761,361.7447,0
465.1585,0.4,1.0,6.7171,1942.0974,5.0,0.0,0.0,0.0773,2.8345,584.0212,0.0,0.5291,0.5632,255.3822,0
651.1375,0.5024,0.7851,28.7054,1024.544,0.0,0.0,0.0,0.0703,3.3429,751.7067,0.0,0.1384,0.5464,111.9266,0
174.6809,0.7182,1.3409,5.2148,281.1076,1.8789,1.4008,0.0,0.5967,5.0238,189.637,1.4491,0.507,0.4399,433.0601,0
513.1741,0.0,5.0,10.9389,310.6356,0.0,2.0,1.0,0.2234,3.0362,322.7071,2.0,0.1733,0.4215,226.0127,0
768.8539,0.4,2.0,10.1923,2648.1799,2.0,0.0,0.0,0.193,3.8027,569.7925,0.0,0.338,0.3345,268.3414,0
739.6927,0.4,2.0,9.4673,2784.9881,1.0,0.0,0.0,0.2237,2.3441,596.1068,1.0,0.5373,0.3439,95.7858,0
652.5871,0.3206,5.0574,9.7459,4628.1144,0.0,1.0315,1.4,0.0441,4.0295,273.045,0.512,0.0907,0.4262,214.8793,0
1410.0214,0.0,3.9138,2.777,5956.5989,1.2739,0.0,0.0,0.0731,3.511,523.2029,1.2049,0.2999,0.5072,266.1038,0
560.7636,0.0,0.0,9.7633,3183.5718,2.0,3.0,0.0,0.1071,1.8892,264.6134,0.0,0.0767,0.7,360.1773,0
618.7916,0.4,2.0,8.7336,2360.8825,3.0,0.0,0.0,0.114,1.4597,276.262,1.0,0.3411,0.2534,329.4276,0
656.5298,0.0,1.0,10.6881,2592.3159,1.0,0.0,0.0,0.0523,3.3808,443.0104,3.0,0.5033,0.3335,340.9816,0
427.2069,0.0,3.0,9.7852,200.0,3.0,1.0,0.0,0.1927,1.0,120.0453,0.0,0.3194,0.3877,200.5021,0
569.1466,0.4,1.0,4.2318,638.091,2.0,1.0,0.0,0.1958,1.4967,695.8564,2.0,0.3975,0.2285,317.6126,0
509.883,0.4,2.0,11.7623,1349.2888,0.0,1.0,0.0,0.2352,1.9348,931.0082,0.0,0.3425,0.2197,146.1313,0
594.6743,0.4,4.0,10.152,615.1281,2.0,1.0,1.0,0.1262,2.6178,756.4542,1.0,0.2778,0.3693,328.4489,0
767.7441,0.4,3.0,8.6227,1638.5777,2.0,0.0,0.0,0.0458,3.3755,441.1792,1.0,0.4571,0.3113,116.1391,0
388.6404,0.4,6.0,11.4736,3185.886,2.0,1.0,0.0,0.1157,3.185,678.5409,3.0,0.5894,0.1559,40.9665,0
867.3643,0.4,2.0,4.5871,200.0,0.0,2.0,0.0,0.1515,1.4091,589.8962,2.0,0.6,0.4251,282.9933,0
578.4359,0.4,3.0,13.7084,1936.7486,0.0,1.0,0.0,0.0272,3.293,352.2311,2.0,0.108,0.4597,131.304,0
319.2745,0.0,3.0187,16.3373,6417.7582,3.8304,0.3288,0.0,0.032,1.8135,301.3139,1.2741,0.2317,1.0975,72.2857,0
752.9404,0.4,4.0,1.0,2091.0186,1.0,2.0,0.0,0.1782,4.3599,510.0572,0.0,0.2571,0.4518,58.3213,0
532.4686,0.0,0.9922,1.8285,1152.8039,4.6511,0.0,0.0,0.0198,7.0905,417.9963,1.4318,0.4756,0.3202,130.9965,0
802.548,0.215,3.0,10.1678,3261.5718,0.0,1.0,0.0,0.0625,3.6276,388.2098,3.0,0.5062,0.3524,195.6574,1
806.4107,0.0,2.4958,13.3512,1792.4562,2.6655,0.0,0.0,0.2121,7.4433,357.552,0.5786,0.4109,0.329,316.9178,0
633.5235,0.4,3.0,12.3923,1336.6317,1.0,0.0,0.0,0.0462,2.6111,796.678,3.0,0.3059,0.3754,265.6035,0
670.9775,0.4915,2.1327,3.221,829.2622,2.7887,1.3016,0.0,0.5021,1.3273,608.1405,0.4039,0.2066,0.1261,306.2057,0
203.6129,0.7555,2.4849,1.9113,251.6507,5.987,0.5363,0.0,0.0886,2.1431,49.3038,0.605,0.5609,0.7525,437.7857,0
366.3201,0.4,4.0,7.9949,3704.6781,4.0,2.0,0.0,0.196,4.1087,318.1952,2.0,0.2725,0.207,262.8107,0
925.1458,0.4,4.0,5.0813,1990.9628,3.0,0.0,0.0,0.255,1.6769,267.7543,2.0,0.4668,0.4172,377.2532,0
263.553,0.0,0.0,2.9821,1504.1097,2.0127,0.8689,0.0,0.0775,3.4382,367.491,3.1515,0.7081,0.5707,214.7274,0
1045.0625,0.4,4.0,5.0272,753.8281,3.0,0.0,0.0,0.1156,2.1917,548.6441,1.0,0.4707,0.2049,30.0,0
412.2229,0.1383,0.6793,0.9608,1305.2029,2.8998,0.0,0.0,0.4825,1.4292,655.5216,1.6187,0.666,0.7762,349.1416,0
738.4356,0.4057,5.9476,24.503,1923.8714,1.3281,1.4937,0.0,0.1418,5.7939,527.1357,2.2004,0.5345,0.2919,472.0045,0
394.1498,0.0,4.0,5.7076,2706.7458,1.0,1.0,0.0,0.0748,2.3656,316.831,0.0,0.3134,0.7,304.7725,0
262.6622,0.4,5.0,17.377,2258.4533,3.0,2.0,0.0,0.0418,4.1728,30.0,0.0,0.4322,0.4172,273.0145,0
89.6165,0.0,0.5912,14.6781,732.2645,1.8424,0.0,0.0,0.2234,3.7041,378.7131,0.7245,0.4837,0.4688,274.9918,0
335.6794,0.0,4.0,8.7394,1038.2374,2.0,0.0,0.0,0.0507,2.3343,718.5632,1.0,0.2477,0.5803,280.3929,0
1151.6924,0.6396,3.8386,26.7662,894.9095,1.2357,1.5582,0.0,0.0378,3.9364,195.154,0.0,0.4354,0.1523,401.6631,1
908.515,0.0,2.0,8.378,1594.4731,1.0,2.0,0.0,0.1209,2.8181,74.663,1.0,0.3303,0.3854,380.2887,0
600.8384,0.4,5.0,8.9803,1249.6483,1.0,3.0,1.0,0.0837,2.9264,149.3261,1.0,0.6,0.616,233.1283,0
323.2694,0.6805,2.4287,1.6198,1510.5255,3.9894,0.0,0.0,0.0222,4.9805,26.8095,0.7847,0.3436,0.0913,278.4775,0
